ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6370170,Providence Hospital,2435 Forest Drive,Columbia,29204-2098,SC,LifePoint Health,For-Profit,N/A unable to find,,,,,,,,,
6370103,Ralph H. Johnson Veterans Affairs Medical Center,109 Bee Street,Charleston,29401-5799,SC,Department of Veterans Affairs,Unable to Find,N/A unable to find,,,,,,,,,
6379102,Rebound Behavioral Health,134 East Rebound Road,Lancaster,29720-7712,SC,"Acadia Healthcare Company, Inc.",Unable to Find,N/A unable to find,,,,,,,,,
6370017,Regency Hospital of Florence,"121 East Cedar Street, 4th Floor",Florence,29506-2576,SC,Select Medical Corporation,For-Profit,N/A unable to find,,,,,,,,,
6370024,Regency Hospital of Greenville,"One St Francis Drive, 4th Floor",Greenville,29601-3955,SC,Select Medical Corporation,For-Profit,N/A unable to find,,,,,,,,,
6370520,Regional Medical Center,3000 St Matthews Road,Orangeburg,29118-1442,SC,QHR,Non-Profit,2022,List of Counties,"Bamberg, Calhoun, Orangeburg ",N/A,N/A,"Access to affordable health care, Obesity, Access to healthy foods, Access to information","Access to affordable health care, Obesity, Access to healthy foods, Access to information",https://muschealth.org/-/sm/health/orangeburg/f/musc-orangeburg-chna-2022.pdf,N/A,N/A
6370090,Roper Hospital,316 Calhoun Street,Charleston,29401-1125,SC,Roper St. Francis Healthcare,Non-Profit,2022,List of Counties,"Charleston, Berkeley, Dorchester",N/A,N/A,"Access to Care, Clinical Preventive Services, Injury & Violence, Maternal, Infant & Child Health, Mental Health, Obesity, Nutrition & Physical Activity,  Oral Health, Reproductive & Sexual Health, Substance Misuse, Tobacco  ","Access to Care, Clinical Preventive Services, Injury & Violence, Maternal, Infant & Child Health, Mental Health, Obesity, Nutrition & Physical Activity,  Oral Health, Reproductive & Sexual Health, Substance Misuse, Tobacco ",https://www.rsfh.com/upload/docs/About%20Us/Mission/2022-TriCounty-Health-Landscape-CHNA.pdf,https://www.rsfh.com/upload/docs/About%20Us/Mission/2023-CHNA-Implementation-Plan-Final.pdf,N/A
6370035,Roper St. Francis Mount Pleasant Hospital,3500 Highway 17 North,Mount Pleasant,29466-9123,SC,Roper St. Francis Healthcare,Non-Profit,2022,List of Counties,"Berkley, Charleston, Dorchester ",N/A,N/A,"Access to care, Obesity/Nutrition/Physical Activity, Maternal/Infant/Child health, Mental and behavioral health, clinical preventive services, oral health, tobaccco use, injury and violence, substance misuse, sexual health","Access to care, obesity/nutrition and physical activity, maternal/infant and child health, mental and behavioral health, clinical preventive services",https://www.rsfh.com/upload/docs/About%20Us/Mission/2022-TriCounty-Health-Landscape-CHNA.pdf,https://www.rsfh.com/upload/docs/About%20Us/Mission/2023-CHNA-Implementation-Plan-Final.pdf,N/A
6370375,Self Regional Healthcare,1325 Spring Street,Greenwood,29646-3860,SC,Self Medical Group,Non-Profit,2022,List of Counties,"Greenwood, Laurens, Edgefield, Abbeville, Newberry, McCormick, Saluda",N/A,N/A,"Cancer and Screenings, Access to Care, Diabetes High Blood Pressure Obesity Mental Health/ Substance Abuse","Cancer and Screenings, Access to Care, Diabetes High Blood Pressure Obesity Mental Health/ Substance Abuse",https://www.selfregional.org/wp-content/uploads/2022/09/2022-CHNA-Data-Assessment.pdf,https://www.selfregional.org/wp-content/uploads/2023/03/2023-CHNA-Implementation-Strategy-1.pdf,"cyndi.new@selfregional.org, 864-725-5469"
6370340,Shriners Hospitals for Children-Greenville,950 West Faris Road,Greenville,29605-4277,SC,Shriners Hospitals for Children,Non-Profit,N/A unable to find,,,,,,,,,
6370195,South Carolina Department of Corrections Hospital,4344 Broad River Road,Columbia,29210-4098,SC,,Unable to Find,N/A unable to find,,,,,,,,,
6370014,Spartanburg Hospital for Restorative Care,389 Serpentine Drive,Spartanburg,29303-3026,SC,Spartanburg Regional Healthcare System,Non-Profit,N/A unable to find,,,,,,,,,
6370610,Spartanburg Medical Center - Church Street Campus,101 East Wood Street,Spartanburg,29303-3040,SC,Spartanburg Regional Healthcare System,Non-Profit,2019,Combination of counties and zip codes,Spartanburg,"29301, 29349, 29316",N/A,"Diabetes, Obesity/Overweight, Mental Health Issues/Mental Illness, Hypertension, Substance Abuse/Addiction and Related Health Problems","Access to Care, Behavioral Health, Chronic Health Conditions, Resilient Children & Families",https://static1.squarespace.com/static/629e4b4e87f79c6fe85e15ba/t/629f6a9c62b4485b0814e048/1654614688343/CHNA%2BPublic%2BReport_2019-+Spartanburg.pdf,https://irp.cdn-website.com/ba2811d1/files/uploaded/Spartanburg%2BCounty%2BFinal%2BCHIP%2BReport%2B2022.pdf,N/A
6370600,Spartanburg Medical Center - Mary Black,1700 Skylyn Drive,Spartanburg,29307-1061,SC,Spartanburg Regional Healthcare System,Non-Profit,2019,Combination of counties and zip codes,Spartanburg,"29301, 29349, 29316",N/A,"Diabetes, Obesity/Overweight, Mental Health Issues/Mental Illness, Hypertension, Substance Abuse/Addiction and Related Health Problems","Access to Care, Behavioral Health, Chronic Health Conditions, Resilient Children & Families",https://static1.squarespace.com/static/629e4b4e87f79c6fe85e15ba/t/629f6a9c62b4485b0814e048/1654614688343/CHNA%2BPublic%2BReport_2019-+Spartanburg.pdf,https://irp.cdn-website.com/ba2811d1/files/uploaded/Spartanburg%2BCounty%2BFinal%2BCHIP%2BReport%2B2022.pdf,N/A
6370700,Springbrook Behavioral Health System,One Havenwood Lane,Travelers Rest,29690-9447,SC,,Unable to Find,N/A unable to find,,,,,,,,,
6370667,Three Rivers Behavioral Health,2900 Sunset Boulevard,West Columbia,29169-3422,SC,"Universal Health Services, Inc.",Unable to Find,N/A unable to find,,,,,,,,,
6370295,Tidelands Georgetown Memorial Hospital,606 Black River Road,Georgetown,29440-3368,SC,QHR,Non-Profit,2022,List of Counties,"Williamsburg, Horry, Georgetown",N/A,N/A,"Acess to healthcare, Behvavioral Health, Diabetes","Acess to healthcare, Behvavioral Health, Diabetes",https://www.tidelandshealth.org/app/files/public/0d1699d0-3c5f-4c34-8831-cbb18fd9764e/2022-Tidelands%20Health%20CHNA%20Final%20Report.pdf ,https://www.tidelandshealth.org/app/files/public/0d1699d0-3c5f-4c34-8831-cbb18fd9764e/2022-Tidelands%20Health%20CHNA%20Final%20Report.pdf,N/A
6370018,Tidelands Waccamaw Community Hospital,4070 Highway 17 Bypass,Murrells Inlet,29576-5033,SC,QHR,Non-Profit,2022,List of Counties,"Williamsburg, Horry, Georgetown",N/A,N/A,"Affordable healthcare, access to health care services, preventative care, aging needs/geriatric care","Affordability of health care services, cancer, heart disease, nearby health care services, mental health, diabetes",https://www.tidelandshealth.org/app/files/public/0d1699d0-3c5f-4c34-8831-cbb18fd9764e/2022-Tidelands%20Health%20CHNA%20Final%20Report.pdf,https://www.tidelandshealth.org/app/files/public/0d1699d0-3c5f-4c34-8831-cbb18fd9764e/2022-Tidelands%20Health%20CHNA%20Final%20Report.pdf,N/A
6370232,Trident Medical Center,9330 Medical Plaza Drive,Charleston,29406-9195,SC,HCA Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6370660,Union Medical Center,322 West South Street,Union,29379-2857,SC,Spartanburg Regional Healthcare System,Non-Profit,N/A unable to find,,,,,,,,,
6370026,Vibra Hospital of Charleston,1200 Hospital Drive,Mt. Pleasant,29464,SC,Vibra Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6370007,William J. McCord Adolescent Treatment Facility,910 Cook Road,Orangeburg,29118-2124,SC,,Public,N/A unable to find,,,,,,,,,
6370218,William S. Hall Psychiatric Institute,1800 Colonial Drive,Columbia,29203-6827,SC,,Unable to Find,N/A unable to find,,,,,,,,,
6370210,Wm. Jennings Bryan Dorn Veterans Affairs Medical Center,6439 Garners Ferry Road,Columbia,29209-1639,SC,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,
