ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Funding_Type,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6869156,HonorHealth Rehabilitation Hospital,8850 East Pima Center Parkway,Scottsdale,85258-4619,AZ,Select Medical Corporation,Non-Profit,2021,List of Zip Codes,N/A,"85029, 85021, 85022, 85020, 85032, 85254, 85260, 85258, 85255, 85268",N/A,"Access to health care services, cancer, diabetes, heart disease and stroke, injury and violence, mental health, nutritional/physical and weight, potentially disabling conditions, respiratory disease, substance abuse","mental health, access to health care services, substance abuse, heart disease and stroke, diabetes, nutrition, respiratory disease, cancer, injury and violence, potentially disabling conditions",https://www.honorhealth.com/sites/default/files/2022-02/2021-CHNA-Report-HonorHealth-REHAB.pdf,N/A,N/A
6860376,HonorHealth Scottsdale Osborn Medical Center,7400 East Osborn Road,Scottsdale,85251-6403,AZ,HonorHealth,Non-Profit,2021,List of Zip Codes,N/A,"85018, 85253, 85258, 85250, 85256, 85251, 85008, 85257, 85281, 85201",N/A,"Access To Healthcare Services, Cancer, Diabetes, Heart Disease & Stroke, Injury and Violence, Mental Health, Nutrition; Physical Activity & Weight, Oral Health, Potentially Disabiling Conditions, Respiratory Disease, Substance Abuse","Behavioral Health, Access to Care, Access To Healthy Food",https://www.honorhealth.com/sites/default/files/2022-02/2021-CHNA-Report-HonorHealth-SOMC-and-GSSH.pdf,https://www.honorhealth.com/sites/default/files/2022-02/2021-CHNA-Implementation-Strategy-HH-SOMC-GSSH.pdf,N/A
6860395,HonorHealth Scottsdale Shea Medical Center,9003 East Shea Boulevard,Scottsdale,85260-6771,AZ,HonorHealth,Non-Profit,2021,List of Zip Codes,N/A,"85050, 85022, 85032, 85254, 85260, 85258, 85251, 85255, 85259, 85268",N/A,"Access to health care services; cancer; diabetes; heart disease and stroke; injury and violence; mental health; nutritional, physical, and weight; potentially disabling conditions; respiratory disease; substance abuse","mental health, access to health care services, substance abuse, heart disease and stroke, diabetes, respiratory disease, cancer, injury and violence, potentially disabling conditions",https://www.honorhealth.com/sites/default/files/2022-02/2021-CHNA-Report-HonorHealth-SSMC.pdf,N/A,(480)323-3000
6860054,HonorHealth Scottsdale Thompson Peak Medical Center,7400 East Thompson Peak Parkway,Scottsdale,85255-4109,AZ,HonorHealth,Non-Profit,2021,Combination of counties and zip codes,Maricopa,"85331, 85086, 85377, 85262, 85266, 85050, 85032, 85254, 85260, 85255",N/A,"Access to Health Care Services, Access to Healthy Food, Mental Health including homelessness and substance abuse, Chronic Disease Management, Maternal and Infant Health","Access to Health Care Services, Injury and violence, Cancer, Diabetes, Heart Disease and Stroke, Nutrition, Physical Activity and Weight, Respiratory Disease, potentially disabling condtion, Mental Health including homelessness and substance abuse, Chronic Disease Management, Maternal and Infant Health",https://www.honorhealth.com/sites/default/files/2022-02/2021-CHNA-Report-HonorHealth-TPMC.pdf,https://www.honorhealth.com/sites/default/files/2022-02/2021-CHNA-Implementation-Strategy-HH-STPK.pdf,N/A
6860140,Hopi Health Care Center,Highway 264 Mile Marker 388,Keams Canyon,86042,AZ,U. S. Indian Health Service,Non-Profit,N/A unable to find,,,,,,,,,
6860350,Huhukam Memorial Hospital,483 West Seed Farm Road,Sacaton,85147,AZ,,Non-Profit,N/A unable to find,,,,,,,,,
6860150,Kingman Regional Medical Center,3269 North Stockton Hill Road,Kingman,86409-3691,AZ,,Non-Profit,2022,List of Counties,Mohave,N/A,N/A,"Substance Use Disorders; Job Opportunities/Income/Poverty; Mental/Emotional Health Issues (dementia, depression, suicide); Housing/Homelessness; Education/Schools; Crime (theft, littering, graffiti, noise); Air/Water/Environment; Nutrition; Social Determinants of Health Social Connection/Sense of Community; Chronic Disease (cancer, diabetes, asthma); Violent Crime (domestic violence, child abuse); Transportation; Racism/Discrimination (age, sex, race, sexual orientation); Obesity; Dental/Oral Health Issues; Injury (falls, vehicle accidents, other injuries); Infectious Diseases (flu, sexually transmitted diseases, Covid-19); Teen Pregnancy","Substance Use, Job Opportunities/Poverty, Mental/Emotional Health Issues, Chronic Disease, Motor Vehicle Injuries, Access to Care, Cancer",https://www.azkrmc.com/sites/default/files/2022-06/Mohave%20CHNA%20Report%20Final%2022-05-22.pdf,https://www.azkrmc.com/sites/default/files/2022-06/Kingman%20Regional%20Medical%20Center%20Community%20Health%20Needs%20Implementation%20Strategies%20(2022-2025)%20Final%20Draft%5B2%5D.pdf,N/A
6860205,La Paz Regional Hospital,1200 West Mohave Road,Parker,85344-6349,AZ,,Non-Profit,2020,List of Counties,La Paz,N/A,N/A,"economic security at all ages, quality & affordable elder care, coordinated service networks, safety and well-being of vulnerable populations, volunteerism, improve and expand health care services and access to services, connectivity","economic security at all ages, quality & affordable elder care, coordinated service networks, safety and well-being of vulnerable populations, volunteerism, improve and expand health care services and access to services, connectivity",https://www.lapazhospital.org/docs/LPRH_CHNA_2020f.pdf,N/A,N/A
6860570,Little Colorado Medical Center,1501 Williamson Avenue,Winslow,86047-2797,AZ,,,2020,Combination of counties and zip codes,"Navajo, Coconino","86047, 86035, 86031, 86025",N/A,"Low Income and Poverty, Mental and Behavioral Health, Substance Use Disorder, Senior Health Care, Obesity and Diabetes, Health Provider Shortage","Alcohol Use and Drug Disorder, Health Provider Shortages, Chronic Health Issues, Socio-economic Conditions, COVID-19 pandemic",https://www.lcmcwmh.com/file/94894c45-62d1-4538-b108-913e2cd891a6,https://www.lcmcwmh.com/file/4d2dd6ed-3414-4220-90a4-56e11fde4ac1,N/A
6860031,Los Ninos Hospital,2303 East Thomas Road,Phoenix,85016-7827,AZ,,,N/A unable to find,,,,,,,,,
6860255,Maricopa Integrated Health System,2601 East Roosevelt Street,Phoenix,85008-4956,AZ,,Non-Profit,2020,"Combination of counties, zip codes, and places",Maricopa,"85001, 85002,85003,85004, 85005,85006,85006,86007,85008,85009,85012,85013,85014, 85015,85016,85018,85018,85019,85020,85021,85022,85023,85024, 85027, 85028, 85029, 85031, 85031, 85032, 85033, 85034, 86035, 85036, 85037, 85040, 85041, 85042, 85043, 85044, 85045, 85048, 85050, 85051, 85053, 85054, 85060, 85063, 85064, 85066, 85067, 85069, 85071, 85074, 86080, 85082, 85083,  85085, 85086, 85087, 86119, 85120, 85122, 85123, 85128, 85131, 86132, 85136, 85139, 85140, 85142, 85143, 85194, 85201, 85202, 85203, 85204, 85205, 85206, 85207, 85208, 85209, 85210, 85211, 85212, 85213, 85214, 85215, 85224, 85225, 85226, 85233, 85234, 85244, 85248, 85249, 85250, 85251, 85254, 85255, 85256, 85257, 85258, 85259, 85260",Phoenix ,"Pain, Diabetes, High Blood Pressure/Stroke, Overweight","Pain, Diabetes, High Blood Pressure/Stroke, Overweight",https://valleywisehealth.org/wp-content/uploads/2020/06/Community-Needs-Assessment-2020-04.pdf,N/A,N/A
6860019,Mayo Clinic Hospital,5777 East Mayo Boulevard,Phoenix,85054-4502,AZ,Mayo Clinic,Non-Profit,2022,List of Counties,Barron,N/A,N/A,"Mental health, substance abuse & alcohol misuse, chronic disease prevention, obesity  ","Mental health, substance abuse & alcohol misuse, chronic disease prevention, obesity, covid-19 ",https://www.mayoclinichealthsystem.org/-/media/shared-files/documents/chna/2022-chna-reports/2022-mchs-northland-chna-report.pdf?la=en&hash=9403CA4EB4578BEDA75E0BEFAD3A2F3D,https://www.co.barron.wi.us/misc%20docs/PublicHealth/2019-2021%20Barron%20County%20CHIP-%20FINAL.pdf,N/A
6860051,Mercy Gilbert Medical Center,3555 South Val Vista Road,Gilbert,85297-7323,AZ,CommonSpirit Health,,2019,List of Counties,Maricopa,N/A,N/A,"Access to Care, Mental/Behavioral Health, Diabetes, Breast Cancer, Injury Prevention, Social Determinants of Health","Access to Care, Mental/Behavioral Health, Diabetes, Breast Cancer, Injury Prevention, Social Determinants of Health",https://www.dignityhealth.org/content/dam/dignity-health/pdfs/arizona/az-mercy-gilbert-report19.pdf,https://www.dignityhealth.org/content/dam/dignity-health/pdfs/arizona/mgmc-implementation-strategy7-17-19.pdf,CHNA-Mercy@DignityHealth.org
6860053,Mountain Valley Regional Rehabilitation Hospital,3700 North Windsong Drive,Prescott Valley,86314-1253,AZ,"Ernest Health, Inc.",,N/A unable to find,,,,,,,,,
6860047,Mountain Vista Medical Center,1301 South Crismon Road,Mesa,85209-3767,AZ,"Steward Health Care System, LLC",Non-Profit,N/A unable to find,,,,,,,,,
6860360,Mt. Graham Regional Medical Center,1600 South 20th Avenue,Safford,85546-4097,AZ,,Non-Profit,2019,Combination of counties and places,"Graham, Greenlee",N/A,Bylas,"treatment and services for substance abuse, treatment and services associated with mental health, diabetes, opportunities for wellness","substance abuse, mental health, diabetes, wellness ",https://www.mtgraham.org/wp-content/uploads/2021/06/2019-CHNA-document.docx,https://www.mtgraham.org/wp-content/uploads/2021/06/2019-CHNA-document.docx,ryanr@mtgraham.org
6860540,Northern Arizona Veterans Affairs Health Care System,500 Highway 89 North,Prescott,86313-5000,AZ,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6860562,Northern Cochise Community Hospital,901 West Rex Allen Drive,Willcox,85643-1009,AZ,,Non-Profit,2021,"Combination of counties, zip codes, and places",Cochise,"85643, 85625, 85644, 85606, 85605, 85632","Willcox, Pearce, Cochise, Bowie, San, Simon","More mental/behavioral health services, Better access to transportation to health and social services, Better access to healthier foods, Improved information and referral to health and social services, Improved access to primary care, Improved local access to specialty services, Economic development, Wellness","Mental Health and Substance Abuse/Misuse and Aging Concerns, Good Jobs and a Healthy Economy, Mental Health and Substance Abuse/Misuse, Good Jobs and a Healthy Economy, Healthy Aging, Healthy Eating",https://www.tmcaz.com/northern-cochise-community-hospital/_assets/documents/chna_2021-2023.pdf,https://www.tmcaz.com/northern-cochise-community-hospital/_assets/documents/ncch_chna_implementation_plan_2021.pdf,JSmith@ncch.com
6864010,Northwest Medical Center,6200 North La Cholla Boulevard,Tucson,85741-3599,AZ,"Community Health Systems, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6860476,Oasis Behavioral Health - Chandler,2190 North Grace Boulevard,Chandler,85225-3416,AZ,"Acadia Healthcare Company, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6869151,Oasis Hospital,750 North 40th Street,Phoenix,85008-6486,AZ,,Non-Profit,2022,Combination of counties and zip codes,Maricopa,"86004, 86336, 86001, 86351, 86314, 86401, 86305, 86323, 85325, 86303, 86327, 86315, 85541, 86409, 85138, 86322, 85139, 86005, 86426, 85901",N/A,"mental health; chronic health conditions: obesity, diabetes, CVDs; addition/substance abuse; cancer; affordable housing / homelessness; access to healthcare; maternal & child health; financial security; food insecurity; safety & violence; unintentional injuries","mental & behavioral health, chronic health conditions, addiction/subtsance use, cancer, housing/homelessness, access to healthcare, food insecurity, safety & violence ",https://oasishospital.com/wp-content/uploads/2022/07/Final-Dignity-Health-JV-Report-1.pdf,n/a,N/A
6860035,Oro Valley Hospital,1551 East Tangerine Road,Oro Valley,85755-6213,AZ,"Community Health Systems, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6860215,Page Hospital,501 North Navajo Drive,Page,86040,AZ,Banner Health,Non-Profit,2019,Combination of counties and places,Coconino,N/A,Page,"access to care, chronic disease and management, behavioral health ","access to care, chronic disease management, behavioral health",https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/arizona/page-hospital--2019-chna-report.ashx,https://www.bannerhealth.com/-/media/files/project/bh/chna-reports/2019/implementation-strategies.ashx,CHNA.CommunityFeedback@bannerhealth.com
6860445,Palo Verde Behavioral Health,2695 North Craycroft Road,Tucson,85712-2244,AZ,"Universal Health Services, Inc.",Non-Profit,2021,Combination of counties and places,Pima ,N/A,"Tuscon, South Tuscon, Marana, Oro Valley, Sahuarita, Tribal nations","Behavioral and Mental Health, Substance Use Disorder, Access to care, Social determinants of health, Infectious Disease","Behavioral and Mental Health, Substance Use Disorder, Access to care, Social determinants of health, Infectious Disease",https://www.tmcaz.com/assets/documents/community/2021-pima-county-community-health-needs-assessment.pdf,https://www.tmcaz.com/assets/documents/community/tmc-health-2021-chna-implementation-strategy.pdf,N/A
6860210,Phoenix Children's Hospital,1919 East Thomas Road,Phoenix,85016-7710,AZ,Phoenix Children's Foundation,Non-Profit,2022,"Combination of counties, zip codes, and places",Maricopa ,"86004, 86336, 86001, 86351, 86314, 86401, 86305, 86323, 85325, 86303, 86327, 86315, 85541, 86409, 85138, 86322, 85139, 86005, 86426, 85901","Aguila, Arlington, Avondale, Buckeye, Carefree, Cashion, Cave Creek, Chandler, El Mirage, Fort Mcdowell, Fountain Hills, Gila Bend, Gilbert, Glendale, Goodyear, Higley, Laveen, Litchfield Park, Mesa, Morristown, New River, Palo Verde, Paradise Valley, Peoria, Phoenix, Queen Creek, Rio Verde, Scottsdale, Sun City, Sun City West, Surprise, Tempe, Tolleson, Tonopah, Waddell, Wickenburg, Wittmann, Youngtown","Access to care, behavioral health, injury prevention (intentional/unintentional)","Access to care, behavioral health, injury prevention (intentional/unintentional)",https://www.phoenixchildrens.org/files/inline-files/Phoenix%20Children's%20Community%20Health%20Needs%20Assessment%20-%2020222025.pdf,https://www.phoenixchildrens.org/files/inline-files/Phoenix%20Children's%20Community%20Health%20Needs%20Assessment%20-%202022-2025.pdf,N/A
6860310,Phoenix Veterans Affairs Health Care System,650 East Indian School Road,Phoenix,85012-1892,AZ,Department of Veterans Affairs,,N/A unable to find,,,,,,,,,
6860034,Promise Hospital of Phoenix,433 East 6th Street,Mesa,85203-7104,AZ,Promise Healthcare,,N/A unable to find,,,,,,,,,
6860486,Quail Run Behavioral Health,2545 West Quail Avenue,Phoenix,85027-2418,AZ,,,N/A unable to find,,,,,,,,,
6860100,Sage Memorial Hospital,Highway 264,Ganado,86505,AZ,,Non-Profit,2019,Combination of counties and places,"Navajo, Apache",N/A,"Cornfields, Ganada, Kinlichee, Klagetoh, Greasewood Springs, Steamboat, Wide Ruins, Nazlini","Behavorial Health, Pediatric Care, Obesity Prevention, Accessbility to Health Care Services, Diabetic care and Prevention","Behavorial Health and Substance Abuse Treatment, Pediatric Care, Obesity Prevention, Geographic Accessbility of health care services, Diabetic care and prevention",https://sagememorial.com/wp-content/uploads/2021/05/2019-FINAL-Community-Health-Needs-Assessment-and-Implementation-Plan.pdf,https://sagememorial.com/wp-content/uploads/2021/05/2019-FINAL-Community-Health-Needs-Assessment-and-Implementation-Plan.pdf,N/A
6860370,San Carlos Apache Healthcare Corporation,103 Medicine Way Road,Peridot,85542,AZ,U. S. Indian Health Service,,N/A unable to find,,,,,,,,,
6860479,Santa Cruz Valley Regional Hospital,4455 South I-19 Frontage Road,Green Valley,85614,AZ,,,N/A unable to find,,,,,,,,,
6860454,Scottsdale Liberty Hospital,17500 North Perimeter Drive,Scottsdale,85255-7808,AZ,Nobilis Health Corporation,,N/A unable to find,,,,,,,,,
6860008,Select Specialty Hospital-Phoenix,"350 West Thomas Road, 3rd Floor Main",Phoenix,85013-4409,AZ,Select Medical Corporation,,N/A unable to find,,,,,,,,,
6860049,Select Specialty Hospital-Phoenix Downtown,"1012 East Wiletta Street, 4th Floor",Phoenix,85006,AZ,Select Medical Corporation,Non-Profit,N/A unable to find,,,,,,,,,
6860002,Sierra Tucson,39580 South Lago Del Oro Parkway,Tucson,85739-1091,AZ,"CRC Health Group, Inc.",For-Profit,N/A unable to find,,,,,,,,,
6860261,Sonora Behavioral Health Hospital,"6050 North Corona Road, #3",Tucson,85704-1096,AZ,"Acadia Healthcare Company, Inc.",Unable to Find,N/A unable to find,,,,,,,,,
6860520,Southern Arizona Veterans Affairs Health Care System,3601 Sout 6th Avenue,Tucson,85723-0002,AZ,Department of Veterans Affairs,Non-Profit,N/A unable to find,,,,,,,,,
6860280,St. Joseph's Hospital and Medical Center,350 West Thomas Road,Phoenix,85013-4496,AZ,CommonSpirit Health,Non-Profit,N/A unable to find,,,,,,,,,
6860246,St. Luke's Behavioral Health Center,1800 East Van Buren,Phoenix,85006-3742,AZ,"Steward Health Care System, LLC",Unable to Find,N/A unable to find,,,,,,,,,
6860290,St. Luke's Medical Center,1800 East Van Buren Street,Phoenix,85006-3742,AZ,"Steward Health Care System, LLC",Unable to Find,N/A unable to find,,,,,,,,,
6860373,Summit Healthcare Regional Medical Center,2200 East Show Low Lake Road,Show Low,85901-7800,AZ,,Non-Profit,2020,List of Counties,Navajo,N/A,N/A,"Substance Abuse, Poverty, Mental and Behavioral Health, Chronic Disease Management, Sexually Transmitted Diseases ","Substance Abuse, Poverty, Mental and Behavioral Health, Chronic Disease Management, Sexually Transmitted Diseases ",https://summithealthcare.net/wp-content/uploads/2021/02/2019-2020-CHNA-2020-Annual-Report-Update.pdf,https://summithealthcare.net/wp-content/uploads/2018/11/CHIP-Report-10-15-18.pdf,N/A
6860029,The CORE Institute Specialty Hospital,6501 North 19th Avenue,Phoenix,85015-1646,AZ,,,N/A unable to find,,,,,,,,,
6860020,TMC HealthCare,5301 East Grant Road,Tucson,85712-2874,AZ,,Non-Profit,2021,Combination of counties and places,Pima,N/A,"South Tucson, Tucson, Marana, Oro Valley, Sahuarita","Behavioral and Mental Health, Substance Use Disorder, Access to Care, Social Determinants of Health, Impact of the COVID-19 Pandemic","Behavioral and Mental Health, Substance Use Disorder, Access to Care",https://www.tmcaz.com/assets/documents/community/2021-pima-county-community-health-needs-assessment.pdf,https://www.tmcaz.com/assets/documents/community/tmc-health-2021-chna-implementation-strategy.pdf,communications@tmcaz.com
6860090,Tsehootsooi Medical Center,Highway 12 & Bonito Drive,Fort Defiance,86504,AZ,,Non-Profit,2019,Combination of counties and places,Apache,N/A,"Fort Defiance, Sanders","Behavioral Health Services, Unintentional Injuries, Access to Health Services, Transportation Improvement, Targeted Health Promotion Disease Prevention Activities, Prevent and Treatment of Chronic health conditions, Safe Places to Exercise, Access to Healthy Foods","Behavioral Health Services, Access to Health Services, Targeted Health Promotion Disease Prevention Activies, Prevent and Treatment of Chronic Health Conditions",https://www.fdihb.org/documents/FDIHBInc_Community_Health_Needs_Assessment_2021-2022.pdf,N/A,N/A
6860410,Tuba City Regional Health Care Corporation,167 Main Street,Tuba City,86045-0611,AZ,,Non-Profit,2021,Combination of counties and places,Coconino,N/A,"Cameron, Coalmine Canyon, Coppermine, Dinnebito (Hard Rock Chapter), Gap-Bodaway, Kaibeto, LeChee, Tonalea, Tuba City, San Juan Southern Paiute Community, Hopi Village of Moencopi","COVID-19, Adult & Childhood Obesity, Diabetes, Hypertension & Heart Disease, Mood Disorders, Substance Abuse, Suicide, Unintentional Injuries, Access to Care, Patient Centered Medical Home, Telehealth & Telemedicine, Utilities, Housing, Employment, Food Access & Transportation, Internet/Information Access","COVID-19, Underlying Health Conditions, Access to Care, Social Determinants of Health, Health Behaviors",https://tchealth.org/community-health/pdf/community-health-assessment_booklet-2021.pdf,N/A,1-866-976-5941
6860220,U. S. Public Health Service Indian Hospital,12033 Agency Road,Parker,85344-7718,AZ,U. S. Indian Health Service,,N/A unable to find,,,,,,,,,
6860369,U. S. Public Health Service Indian Hospital-Sells,Highway 86 & Topawa Road,Sells,85634,AZ,U. S. Indian Health Service,,N/A unable to find,,,,,,,,,
6860550,U. S. Public Health Service Indian Hospital-Whiteriver,200 West Hospital Drive,Whiteriver,85941-0860,AZ,U. S. Indian Health Service,Unable to Find,2020,List of Places,N/A,N/A,"Lakeside, Show Low, Liden, White mountain Lake","Substance Abuse, Mental Health/Emotional Health, Chronic Disease Management, Poverty, Sexually transmitted diseases",Substance Abuse,https://summithealthcare.net/wp-content/uploads/2021/02/2019-2020-CHNA-2020-Annual-Report-Update.pdf,https://summithealthcare.net/wp-content/uploads/2021/02/2019-2020-CHNA-2020-Annual-Report-Update.pdf,N/A
6860260,U. S. Public Health Service Phoenix Indian Medical Center,4212 North 16th Street,Phoenix,85016-5389,AZ,U. S. Indian Health Service,Unable to Find,N/A unable to find,,,,,,,,,
6860264,Valley Hospital Phoenix,3550 East Pinchot Avenue,Phoenix,85018-7434,AZ,"Universal Health Services, Inc.",Unable to Find,N/A unable to find,,,,,,,,,
6860046,Valley View Medical Center,5330 South Highway 95,Fort Mohave,86426-9225,AZ,LifePoint Health,Non-Profit,N/A unable to find,,,,,,,,,
6860040,Verde Valley Medical Center,269 South Candy Lane,Cottonwood,86326-4170,AZ,Northern Arizona Healthcare,Non-Profit,2022,List of Zip Codes,N/A,"86324, 86336, 86331, 86326, 86351, 86325, 86335, 86322",N/A,"access to health care services; cancer; heart disease & stroke; injury & violence; mental health; nutrition, physical activity, & weight gain; potentially diasbling conditions; respiratory disease (including COVID-19); sexual health; substance abuse","mental health; substance abuse; accss to healthcare services; heart disease & stroke; nutrition, physical activity, & weight; cancer; respiratory disease; infant health & family planning; sexual health",https://www.nahealth.com/sites/default/files/2022_prc_community_health_needs_assessment_report_-_verde_valley_medical_center.pdf,N/A,N/A
6860045,Western Arizona Regional Medical Center,2735 Silver Creek Road,Bullhead City,86442-8303,AZ,"Community Health Systems, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6860262,Western Regional Medical Center,14200 West Celebrate Life way,Goodyear,85338-3005,AZ,Cancer Treatment Centers of America,Non-Profit,N/A unable to find,,,,,,,,,
6860374,White Mountain Regional Medical Center,118 South Mountain Avenue,Springerville,85938-5104,AZ,Arizona Critical Access Hospitals (AzCAHs),Non-Profit,N/A unable to find,,,,,,,,,
6860560,Wickenburg Community Hospital,520 Rose Lane,Wickenburg,85390-1447,AZ,N/A,Non-Profit,2019,Combination of zip codes and places,N/A,"85390, 85332, 85362, 85348, 85390, 85332, 85362","Wickenburg, Congress, Yarnell, Salome, Kirkland, Morristown, Wittman","Aging problems, Heart Disease/Stroke, Availible Medical Services, Diabetes, High Blood Pressure","Aging problems, Heart Disease/Stroke, Availible Medical Services, Diabetes, High Blood Pressure",https://www.wickhosp.com/wp-content/uploads/2020/06/2019-CHNA-Report.pdf,https://www.wickhosp.com/wp-content/uploads/2023/06/2022-IMPLEMENTATION-STRATEGY_05.17.23.pdf,N/A
6869153,Windhaven Psychiatric Hospital,3347 North Windsong Drive,Prescott Valley,86314-2283,AZ,Polara Health,Non-Profit,2022,List of Counties,"Apache,Cochise,Coconino,Gila,Greenlee,Maricopa,Mochave,Navajo,Pima,Pinal,Yavapai",N/A,N/A,"Group therapy, Individual therapy provided by a licensed therapist, indoor and outdoor activity groups, involvement in therapeutic community living, vocational services to include assistance with state agencies, medication monitoring, RN Assessment upon admission, medical admission orders, psychiatric evaluation and acre as needed, physical health services as needed","Group therapy, Individual therapy provided by a licensed therapist, indoor and outdoor activity groups, involvement in therapeutic community living, vocational services to include assistance with state agencies, medication monitoring, RN Assessment upon admission, medical admission orders, psychiatric evaluation and acre as needed, physical health services as needed",https://static1.squarespace.com/static/641cdb99a1fef46a48846e0c/t/646663fd8287a208c00d84ae/1684431876515/2022+Community+Health+Needs+Assessment+Polara+Health.pdf,N/A,N/A
6860320,Yavapai Regional Medical Center,1003 Willow Creek Road,Prescott,86301-1668,AZ,Dignity Health,Non-Profit,2023,Combination of counties and zip codes,Yavapai,"85320, 85324, 85332, 85342, 85362, 85390, 85544, 86301, 86302, 86303, 86305, 86312, 86313, 86314, 86315, 86320, 86321, 86322, 86323, 86324, 86325, 86326, 86327, 86329, 86330, 86331, 86332, 86333, 86334, 86335, 86336, 86337, 86338, 86340, 86341, 86342, 86343, 86351, 86434",N/A,Shortage of primary care physicians; Lack of mental health providers/resources; High cost of health care; Lack of health knowledge/education; Poverty/inadequate financial resources; Poor health behaviors/lifestyle; Substance abuse,"Health behaviors, lifestyle changes, lack of primary care physicians, lack of health knowledge, physical activity, lack of mental health providers",https://www.yrmc.org/docs/default-source/default-document-library/chna-yrmc---6.13.23.pdf?sfvrsn=a80a8b19_6,https://www.yrmc.org/docs/default-source/support-and-community/dignity-health-yrmc-community-benefit-2021-report-and-2022-plan.pdf?sfvrsn=509a8e19_3,N/A
6860595,Yuma Regional Medical Center,2400 South Avenue 'A',Yuma,85364-7170,AZ,,Non-Profit,2022,List of Counties,Yuma,N/A,N/A,"Mental health; Access to healthcare services; Diabetes; Substance abuse; Heart disease & stroke; Nutrition, physical activity & weight; Cancer","Mental health; Access to healthcare services; Diabetes; Substance abuse; Heart disease & stroke; Nutrition, physical activity & weight; Cancer",https://www.yumaregional.org/wp-content/uploads/2023/03/2022-Community-Health-Needs-Assessment-CHNA-Yuma-County-AZ.pdf,https://www.yumaregional.org/wp-content/uploads/2023/03/CHIP-2022-23.pdf,N/A
6860032,"Yuma Rehabilitation Hospital, a Partnership of Encompass Health and YRMC",901 West 24th Street,Yuma,85364-6384,AZ,Encompass Health Corporation,Unable to Find,2022,Combination of counties and zip codes,Yuma,"85333, 85336, 85347, 85349, 85350, 85352, 85356, 85364, 85365, 85366, 85367, 85369, 92222, 92283",N/A,"Access to health care services; Cancer; Diabetes; Heart disease & stroke; Housing; Infant health & family planning; Injury & violence; Mental health; Nutrition, physical activity & weight; Oral health; Potentially disabling conditions; Respiratory disease; Substance abuse; Tobacco use","Access to health care services; Cancer; Diabetes; Heart disease & stroke; Infant health & family planning; Injury & violence; Mental health; Nutrition, physical activity & weight; Oral health; Potentially disabling conditions; Respiratory disease; Substance abuse; Tobacco use",https://encompasshealth.com/-/media/healthsouth/project/healthsouth/locations/yumarehab-03016500/2022-prc-chna-report-sept-2022---yuma-county-az-pdf.pdf?la=en&hash=CE5D8D61F6BA97AC9490CBDDD1215D34D626B4DA,https://encompasshealth.com/-/media/healthsouth/project/healthsouth/locations/yumarehab-03016500/yuma-rehabilitation-hospital-chip-pdf.pdf?la=en&hash=55AD1903F0938A360F24F5C0075532FE01DF1A98,N/A
