ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Non-Profit_Status,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact
6720100,Morehouse General Hospital,323 West Walnut Avenue,Bastrop,71220-4521,LA,Community Hospital Corporation,Unable to find,2017,Combination of counties and places,Morehouse ,N/A,"Bastrap, Collinston, Bonita, Mer Rouge, Oak Ridge","Mortality, chronic diseases and conditions, health behaviors, natality, mental health and healthcare access","Access to Primary Care Providers and Services, Access to Specialty Care Providers and Services, Access to Mental and Behavioral Health Care Providers and Services, Prevention, Education and Services to Address, High Mortality Rates, Chronic Diseases, Preventable Conditions and Unhealthy Lifestyles, Access to Affordable Care and Reducing Health Disparities Among Specific Populations",http://mghospital.com/wp-content/uploads/2017/06/MGH_2016_CHNA_and_IP_Report-FINAL_1.27.2017.pdf,http://mghospital.com/wp-content/uploads/2017/06/MGH_2016_CHNA_and_IP_Report-FINAL_1.27.2017.pdf, vhayes@communityhospitalcorp.com
6720486,Natchitoches Regional Medical Center,501 Keyser Avenue,Natchitoches,71457-6036,LA,CHRISTUS Health,Non-Profit,2017,Combination of counties and zip codes,Natchitoches ,"71002, 71070, 71031, 71411, 71450, 71457, 71469, 71456, 71452, 71416, 71468, 71434, 71427",N/A,"obesity, Education/Outreach, Access to Health Care, Mental Health, Substance Abuse, Chronic Diseases/Diabetes & Cancer, Maternal/Child Health , Sexually Transmitted Infections ","obesity, Education/Outreach, Access to Health Care, Mental Health, Substance Abuse, Chronic Diseases/Diabetes & Cancer, Maternal/Child Health , Sexually Transmitted Infections ",https://www.nrmchospital.org/wp-content/uploads/2018/12/CHNA_Report_Natchitoches_2017.pdf,N/A,N/A
6720696,New Orleans East Hospital,5620 Read Boulevard,New Orleans,70127-3106,LA,LCMC Health,Non-Profit,2021,FALSE,N/A,N/A,N/A,"Access to and Continuity of Care, Education and Health Literacy, Health Related Impacts of Violence, Health Equity and Discrimination in Healthcare, Mental and Behavioral Health","Access to and Continuity of Care, Education and Health Literacy, Health Related Impacts of Violence, Health Equity and Discrimination in Healthcare, Mental and Behavioral Health",https://www.lcmchealth.org/sub/59170/documents/2021_Community_Health_Needs_Assessment_UMC.pdf,N/A,N/A
6720882,North Caddo Medical Center,815 South Pine Street,Vivian,71082-3353,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720254,North Oaks Medical Center,"15790 Paul Vega, MD, Drive",Hammond,70403-1436,LA,North Oaks Health System,Non-Profit,N/A unable to find,,,,,,,,,
6720044,North Oaks Rehabilitation Hospital,1900 South Morrison Boulevard,Hammond,70403-5742,LA,North Oaks Health System,Non-Profit,N/A unable to find,,,,,,,,,
6720770,Northern Louisiana Medical Center,401 East Vaughn Avenue,Ruston,71270-5950,LA,"Community Health Systems, Inc.",Non-Profit,N/A unable to find,,,,,,,,,
6720397,Northlake Behavioral Health System,23515 Highway 190,Mandeville,70448-7334,LA,Northlake Behavioral Health System,Non-Profit,2019,Combination of counties and places,St. Tammany ,N/A,Mandeville,"Inpatient-Access to Care, Lack of Transportation, Challenges with Insurance Coverage, Lack of Knowledge Regarding Mental Outpatient, Access to Care, Lack of Funding for Mental Health Services, Health/Mental Illness, Post-discharge Coordination of Care, Lack of Knowledge Regarding Available Resources and Services, Lack of Family Support, Lack of Transportation, Lack of Supportive Housing for Persons with Mental Illness / Addiction, Challenges with Insurance Coverage, Stigma Associated with Mental Illness, Lack of Knowledge Regarding Mental Health, Post-discharge Coordination of Care, Lack of Knowledge Regarding Available, Resources and Services, Lack of Integration with Primary Care and Support Services",N/A,https://www.guidestar.org/ViewEdoc.aspx?eDocId=7367800&approved=true,N/A,N/A
6720702,Oakdale Community Hospital,130 North Hospital Drive,Oakdale,71463-3035,LA,,Non-Profit,N/A unable to find,,,,,,,,,
6720494,Oceans Behavioral Hospital of Alexandria,2621 North Bolton Avenue,Alexandria,71303-4506,LA,Oceans Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6720497,Oceans Behavioral Hospital of Baton Rouge,11135 Florida Boulevard,Baton Rouge,70815-2013,LA,Oceans Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6720199,Oceans Behavioral Hospital of Broussard,418 Albertson Parkway,Broussard,70518-4971,LA,Oceans Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6720504,Oceans Behavioral Hospital of Crowley,2021 Crowley Rayne Highway,Rayne,70578-4027,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720367,Oceans Behavioral Hospital of De Ridder,1420 Blankenship Drive,Deridder,70634-4604,LA,Oceans Healthcare,Unable to find,N/A unable to find,,,,,,,,,
6720498,Oceans Behavioral Hospital of Greater New Orleans,716 Village Road,Kenner,70065-2751,LA,Oceans Healthcare,Unable to find,N/A unable to find,,,,,,,,,
6720374,Oceans Behavioral Hospital of Kentwood,921 Avenue G,Kentwood,70444-2636,LA,Oceans Healthcare,Unable to find,N/A unable to find,,,,,,,,,
6720383,Oceans Behavioral Hospital of Lake Charles,4250 5th Avenue,Lake Charles,70607-3900,LA,Oceans Healthcare,Unable to find,N/A unable to find,,,,,,,,,
6720389,Oceans Behavioral Hospital of Opelousas,1310 Heather Drive,Opelousas,70570-7714,LA,Oceans Healthcare,Unable to find,N/A unable to find,,,,,,,,,
6720776,Ochsner LSU Health Shrevport - Academic Medical Center,1501 Kings Highway,Shreveport,71103-4228,LA,University Health System,Non-Profit,2021,List of Counties,"Bienville, Bossier, Caddo, Claiborne, De Soto, Natchitoches, Red River, Sabine, Webster ",N/A,N/A,"Behavioral health, Tobacco, Diabetes, Physical inactivity, Obesity, Mental health, Heart disease, Access to care","Behavioral health, Juvenile trauma and crime, Access to care",https://ochsner-craft.s3.amazonaws.com/www/static/OLHS_2021CHNA_Approved6-9-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/static/OLHS_2021CHNA_Approved6-9-2021.pdf,riley.waddell@ochsner.org
6720440,Ochsner LSU Health Shreveport - Monroe Medical Center,4864 Jackson Street,Monroe,71202-6497,LA,University Health System,Non-Profit,2021,List of Counties,"Lincoln, Jackson, Union, Caldwell, West Carroll, Quachita, Richland, Franklin, Tensas, Morehouse, East Carroll, Madison",N/A,N/A,"Tobacco Use, lack of physical activity & physical health, Obesity, Heart Disease, Diabetes, mental health","Access to Care, Health Education,Patient Engagement and Building Community Partnerships",https://ochsner-craft.s3.amazonaws.com/www/static/OLHS-Monroe_2021CHNA_Approved6-9-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/static/OLHS-Monroe_2021CHNA_Approved6-9-2021.pdf,beverly.lewis@ochsnerlsuhs.org.
6720122,Ochsner Medical Center - Baton Rouge,17000 Medical Center Drive,Baton Rouge,70816-3224,LA,Ochsner Health System,Non-Profit,2021,Combination of counties and places,"East Baton Rouge, Iberville, Livingston",N/A,Baton Rouge,"Access to and continuity of care, Behavioral health, Health equity and discrimination in healthcare, Environmental factors, Infrastructure, Poverty and income inequity","Access to care continuity of care, Mental and behavorial health, health equity, discrimination in healthcare",https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_OMC-BatonRouge_12-13-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_OMC-BatonRouge_12-13-2021.pdf,CommunityOutreach@ochsner.org
6720414,Ochsner Medical Center - Kenner,180 West Esplanade Avenue,Kenner,70065-6001,LA,Ochsner Health System,Non-Profit,2021,Combination of counties and places,Jefferson,N/A,Kenner,"Access to care, continuity of care, Mental and behavorial health, health equity, discrimination in healthcare","Access to care, continuity of care, Mental and behavorial health, health equity, discrimination in healthcare",https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_GNOhospitals_12-21-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_GNOhospitals_12-21-2021.pdf, communityoutreach@ochsner.org.
6720860,Ochsner Medical Center - North Shore,100 Medical Center Drive,Slidell,70461-5520,LA,Ochsner Health System,Non-Profit,2021,Combination of counties and places,St.Tammany ,N/A,Slidell,"Access to care, continuity of care, Mental and behavorial health, health equity, health education and literarcy","Access to care, continuity of care, Mental and behavorial health, health equity, health education and literarcy",https://ochsner-craft.s3.amazonaws.com/www/locations/CHNA_Northshore_12-23-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/locations/CHNA_Northshore_12-23-2021.pdf,communityoutreach@ochsner.org.
6720631,Ochsner Medical Center,1514 Jefferson Highway,New Orleans,70121-2429,LA,Ochsner Health System,Non-Profit,2021,Combination of counties and places,Orleans ,N/A,New Orleans,"Access to care, continuity of care, Mental and behavorial health, health equity, discrimination in healthcare","Access to care, continuity of care, Mental and behavorial health, health equity, discrimination in healthcare",https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_GNOhospitals_12-21-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_GNOhospitals_12-21-2021.pdf, communityoutreach@ochsner.org
6729135,Ochsner Rehabilitaton Hospital West Campus,2614 Jefferson Highway,Jefferson,70121-3828,LA,Select Medical Corporation,Non-Profit,2021,List of Counties,"Jefferson, Orleans, St. Bernard, St. Charles, St. John the Baptist, St. Tammany",N/A,N/A,"Behavioral Health, Access to and Continuity of Care, Education and Health Literacy, Health Equity and Discrimination in Healthcare","Behavioral Health, Access to Care, Education and Health Literacy",https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_GNOhospitals_12-21-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/locations/Final_CHNA_GNOhospitals_12-21-2021.pdf,communityoutreach@ochsner.org.
6720762,Ochsner St. Anne General Hospital,4608 Highway 1,Raceland,70394-2623,LA,Ochsner Health System,Non-Profit,2021,List of Counties,"Lafourche, St. Charles, Terrebonne",N/A,N/A,"Access to and continuity of care, Mental and behavorial health, Health equity and Discrimination, Education and health literacy","Access to and continuity of care, Health equity and discrimination in healthcare, Education and health literacy, Mental and behavioral health",https://ochsner-craft.s3.amazonaws.com/www/locations/CHNA-StAnne_12-23-2021.pdf,https://ochsner-craft.s3.amazonaws.com/www/locations/CHNA-StAnne_12-23-2021.pdf,communityoutreach@ochsner.org
6720076,Omega Hospital,2525 Severn Avenue,Metairie,70002-5932,LA,,For-Profit,N/A unable to find,,,,,,,,,
6720708,Opelousas General Health System,539 East Prudhomme Street,Opelousas,70570-6499,LA,,Non-Profit,2019,List of Places,St. Landry,N/A,"Sunset, Grand Coteau, Port Barre, Eunice, Washington, Arnaudville, Leonville, Krotz Springs, Melville, Eunice, Lawtell, Palmetto, Ville Platte, Church Point, Opelousas","Improve the health status of the community, Identify opportunities for better preventive care and wellness initiatives, Address social determinants of health and health disparities within OGHSâ Continuously improve access to and quality of health care and health education that will enable community members to improve their overall well-being","Improve the health status of the community, Identify opportunities for better preventive care and wellness initiatives, Address social determinants of health and health disparities within OGHSâ Continuously improve access to and quality of health care and health education that will enable community members to improve their overall well-being",https://www.opelousasgeneral.com/documents/content/Community-Health-Needs-Assessment-Opelousas-General-Health-System.1).pdf,N/A,N/A
6720343,Our Lady of Lourdes Regional Medical Center,4801 Ambassador Caffery Parkway,Lafayette,70508-6917,LA,"Franciscan Missionaries of Our Lady Health System, Inc.",Non-Profit,2021,List of Counties,"Acadia, Evangeline, Iberia, Jefferson Davis, St. Landry, St. Martin, St. Mary, Vermilion",N/A,N/A,"Access to primary care, cancer, diabetes, health disparities, health education/literacy, heart disease and stroke, mental/behavioral health, maternal and child health, rural health, obesity","Access to primary care, cancer, diabetes, health disparities, health education/literacy, heart disease and stroke, mental/behavioral health, maternal and child health, rural health, obesity",https://lourdesrmc.com/assets/documents/chna-report-final-(adopted-nov-4-2021).pdf,N/A,Bently.Senegal@fmolhs.com
6720116,Our Lady of the Angels Hospital,433 Plaza Street,Bogalusa,70427-3793,LA,"Franciscan Missionaries of Our Lady Health System, Inc.",Non-Profit,2021,List of Counties,"St. Tammany, Washington",N/A,N/A,"Economy/Poverty, barriers to care, substance abuse, education, jobs, health literacy, racism, mental health, transportation, speciality care, obesity ","Eliminatig barriers to care, Health Literacy",https://oloah.org/assets/documents/oloah-2021-chna.pdf,https://oloah.org/assets/documents/oloah-2021-chna.pdf,N/A
6720028,Our Lady of the Lake Regional Medical Center,5000 Hennessy Boulevard,Baton Rouge,70808-4375,LA,"Franciscan Missionaries of Our Lady Health System, Inc.",Unable to find,2021,List of Counties,"East Baton Rouge, Ascension, Livingston, St. Helena, West Feliciana, Pointe Coupee, West Baton Rouge",n/a,N/A,"Behavioral Health,  Chronic Disease,  Health Equity and Racial Disparities*, Healthy Living/Lifestyle, Maternal and Infant Health, Pediatric and Adolescent Health, Public Health Emergency Preparedness, sexually Transmitted Infections/ HIV/Hepatitis C, Social Determinants of Health , Violence Prevention","Access to Care, Behavioral Health, STD/HIV, Healthy Living",https://ololrmc.com/about-us/community-benefit/,https://ololrmc.com/about-us/community-benefit/,n/a
6720875,Overton Brooks Veterans Affairs Medical Center,510 East Stoner Avenue,Shreveport,71101-4295,LA,Department of Veterans Affairs,Unable to find,2019,List of Counties,"Lincoln, Ouachita ",N/A,N/A,"OBESITY/SEDENTARY LIFESTYLES, CHRONIC DISEASE MANAGEMENT, SUBSTANCE ABUSE and MENTAL HEALTH, ACCESS TO CARE, CARE FOR THE ELDERLY","OBESITY/SEDENTARY LIFESTYLES, CHRONIC DISEASE MANAGEMENT, SUBSTANCE ABUSE and MENTAL HEALTH, ACCESS TO CARE, CARE FOR THE ELDERLY",https://stfran.com/assets/documents/sfmc-2019-chna.pdf,N/A,N/A
6720173,PAM Specialty Hospital of Covington,20050 Crestwood Boulevard,Covington,70433-5207,LA,"Post Acute Medical, LLC",Unable to find,N/A unable to find,,,,,,,,,
6720055,PAM Specialty Hospital of Hammond,42074 Veterans Avenue,Hammond,70403-1408,LA,"Post Acute Medical, LLC",Unable to find,N/A unable to find,,,,,,,,,
6720146,Park Place Surgical Hospital,4811 Ambassador Caffery Parkway,Lafayette,70508-6917,LA,,Non-Profit,2021,List of Counties,"Acadia, Iberia, Lafayette, St.Landry, St. Martin, Vermilion, St. Mary, Evangeline, Jefferson Davis ",N/A,N/A,"Access to care, Obesity, Behavioral and mental health, Health education, Maternal and child health","Access to care, Obesity, Behavioral and mental health, Health education, Maternal and child health",https://ochsnerlg.org/sites/default/files/Full%20CHNA%20Report%20-%20Released%201-3-2022_1.pdf,https://ochsnerlg.org/sites/default/files/Full%20CHNA%20Report%20-%20Released%201-3-2022_1.pdf,bently.senegal@fmolhs.org
6720683,Pathway Rehabilitation Hospital,4900 Medical Drive,Bossier City,71112-4521,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720403,Physicians Behavioral Hospital,2025 Desoto Street,Shreveport,71103-4717,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720056,Physicians Medical Center,218 Corporate Drive,Houma,70360-2768,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720704,Pointe Coupee General Hospital,2202 False River Drive,New Roads,70760-2614,LA,,Non-Profit,N/A unable to find,,,,,,,,,
6720231,Prevost Memorial Hospital,301 Memorial Drive,Donaldsonville,70346-4376,LA,,Public,N/A unable to find,,,,,,,,,
6720248,Promise Hospital Baton Rouge - Main Campus,5130 Mancuso Lane,Baton Rouge,70809-3583,LA,Promise Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6720018,Promise Hospital of Louisiana - Shreveport Campus,1800 Irving Place,Shreveport,71101-4608,LA,Promise Healthcare,For-Profit,N/A unable to find,,,,,,,,,
6720020,Rapides Regional Medical Center,211 4th ST,Alexandria,71301-8421,LA,HCA Healthcare,Non-Profit,2022,List of Counties,"Avoyelles, Grant, Rapides ",N/A,N/A,"Access to healthcare services; cancer; diabetes; heart disease & stroke; infant health & family planning; injury & violence;; mental health; nutrition, physical activity & weight; potentially disabling conditions; respiratory diseases; sexual health; substance abuse; tobacco use","Substnace abuse, mental health, diabestes, injury and violence, nutrition, physical activity and weight, heart disease and stroke, tobacco use, respiratory diseases, sexual health, cancer, potentially disabling diseases, oral health, access to healthcare",https://rapidesregional.com/util/pdf/2023/2022-RHS-Community-Needs-Assessment-and-Implementation-Strategy-a.pdf,https://rapidesregional.com/util/pdf/2023/2022-Implementation-Strategies-and-Action-Plans-for-2023-25-a.pdf,N/A
6720190,Red River Behavioral Center,2800 Melrose Avenue,Bossier City,71111-5870,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720126,Reeves Memorial Medical Center,409 First Street,Bernice,71222-4001,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720372,Rehabilitation Hospital of Jennings,"1 Hospital Drive, Suite 101",Jennings,70546-3641,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720767,Richardson Medical Center,254 Highway 3048,Rayville,71269-0388,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720211,Richland Parish Hospital,407 Cincinnati Street,Delhi,71232-3007,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720639,River Oaks Hospital,1525 River Oaks Road West,New Orleans,70123-2162,LA,"Universal Health Services, Inc.",Unable to find,N/A unable to find,,,,,,,,,
6720030,RiverBridge Specialty Hospital,209 Front Street,Vidalia,71373-2837,LA,Promise Healthcare,Unable to find,N/A unable to find,,,,,,,,,
6720237,Riverland Medical Center,1700 EE Wallace Boulevard North,Ferriday,71334-2239,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720129,Riverside Hospital of Louisiana,13 Heyman Lane,Alexandria,71303-3574,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720247,Riverside Medical Center,1900 Main Street,Franklinton,70438-3688,LA,,Non-Profit,2017,Combination of counties and zip codes,Washington ,"70450, 70427, 70429, 70426, 70438",N/A,"Cancer and Heart Disease, Access to specialist, Older adults and aging, Mental Health and mental disorders","Overcoming Barriers to Good Health, Older Adults, Heart Disease & Stroke,  Other Chronic Diseases, Mental Health & Mental Disorders",https://www2.rmchospital.com/docs/Community_Needs_Assessment_2017.pdf,https://www2.rmchospital.com/docs/Community_Needs_Assessment_2017.pdf,N/A
6720785,Ruston Regional Specialty Hospital,1401 Ezell Street,Ruston,71270-7218,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720400,Sabine Medical Center,240 Highland Drive,Many,71449-3718,LA,Allegiance Health Management,Non-Profit,N/A unable to find,,,,,,,,,
6720051,Sage Rehabilitation Hospital,8000 Summa Avenue,Baton Rouge,70809-3423,LA,Carpenter Health Network,For-Profit,N/A unable to find,,,,,,,,,
6720054,Sage Specialty Hospital (LTAC),8375 Florida Boulevard,Denham Springs,70726-7806,LA,Carpenter Health Network,For-Profit,N/A unable to find,,,,,,,,,
6720396,Savoy Medical Center,801 Poinciana Avenue,Mamou,70554-2298,LA,CHRISTUS Health,Unable to find,2023,List of Counties,"Allen, Avoyelles, Bienville, Evangeline, Grant, Rapides, Red River, Vernon",N/A,N/A,"diabetes, obesity, heart disease, mental health, substance abuse, pediatric access, early education, improving food access, reducing smoking and vaping ","Advance Health & Wellbeing, Build Resilient Communities and improve social determinants ",https://savoymedical.com/wp-content/uploads/2023/01/SFCHS_CHNA_2023.pdf,https://savoymedical.com/wp-content/uploads/2023/01/SFCHS_CHIP_2023.pdf,communityhealthneedsassessment@christushealth.org
6729126,Seaside Behavioral Center,4201 Woodland Drive,New Orleans,70131-7339,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720930,Seaside Health System,4363 Convention Street,Baton Rouge,70806-3906,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720194,Serenity Springs Specialty Hospital,1495 Frazier Road,Ruston,71270-1632,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720840,Shriners Hospitals for Children-Shreveport,3100 Samford Avenue,Shreveport,71103-4289,LA,Shriners Hospitals for Children,Non-Profit,2018,List of Counties,"Bossier, Caddo, De Soto, Webster, Lincoln, Natchitoches, Ouachita, Rapides, Vernon ",N/A,N/A,"Other Orthopedic Aftercare,Adolescent idiopathic scoliosis, thoracolumbar region,Talipes Equinovarus, Congenital, Spastic diplegic cerebral palsy, Other abnormalities of gait and mobility, Other specified congenital deformities of hip, Spastic quadriplegic cerebral palsy, Spastic hemiplegic cerebral palsy, Encounter for orthopedic aftercare ,following scoliosis surgery, Flat foot","Other Orthopedic Aftercare,Adolescent idiopathic scoliosis, thoracolumbar region,Talipes Equinovarus, Congenital, Spastic diplegic cerebral palsy,Other abnormalities of gait and mobility, Other specified congenital deformities of hip,Spastic quadriplegic cerebral palsy,Spastic hemiplegic cerebral palsy, Encounter for orthopedic aftercare,following scoliosis surgery,Flat foot ",https://www.shrinerschildrens.org/-/media/files/shc/other/chna/2018-chna-shreveport.ashx,https://www.shrinerschildrens.org/-/media/files/shc/other/chna/2018-chna-shreveport.ashx,N/A
6720876,Slidell Memorial Hospital,1001 Gause Boulevard,Slidell,70458-2987,LA,Ochsner Health System,Non-Profit,2021,Combination of counties and zip codes,"St. Tammany, Washington, Pearl River, Hancock ","70401, 70447, 70403, 70448, 70458, 70433, 70461, 70471, 70454, 70460",N/A,"Behavioral Health (Mental Health & Substance Abuse),Health Education,and Chronic Diseases","Access to and continuity of care,Mental and behavioral health ,Education and health literacy",https://www.slidellmemorial.org/assets/CHNA_Northshore_12-23-2021.pdf,https://www.slidellmemorial.org/assets/CHNA_Northshore_12-23-2021.pdf,Jennifer.Berger@slidellmemorial.org
6720147,South Cameron Memorial Hospital,5360 West Creole Highway,Cameron,70631-5127,LA,,Non-Profit,N/A unable to find,,,,,,,,,
6720059,Southeast Regional Medical Center,719 Avenue G,Kentwood,70444-2601,LA,,For-Profit,N/A unable to find,,,,,,,,,
6720203,Southern Surgical Hospital,1700 Lindberg Drive,Slidell,70458-8062,LA,,Non-Profit,2017,"Combination of counties, zip codes, and places"," St. Tammany, Tangiphoa, Washington","70433, 70458, 70461, 70448, 70460, 70427, 70435, 70447, 70471, 70452, 70445, 70437, 70420, 70431, 70434, 70457, 70459, 70464, 70469, 70470, 39426, 39457, 39463, 39466, 39470 ","Abita Springs, Bush, Covington, Folsom, Lacombe, Madisonville, Mandeville, Pearl River, Saint Benedict, Slidell, Sun, Talisheek, Carriere, Mc Neill, Nicholson, Picayune, Poplarville",Access to health services; Obesity; Injury Prevention,Access to health services; Obesity; Injury Prevention,https://ololsh.com/wp-content/uploads/2020/10/SSH-CHNA_Final-2017.pdf,https://ololsh.com/wp-content/uploads/2020/10/SSH-CHNA_Final-2017.pdf,N/A
6720393,Specialists Hospital - Shreveport,1500 Line Avenue,Shreveport,71101-4639,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720029,Specialty Hospital,"309 Jackson Street, 7th Floor",Monroe,71201-7407,LA,LHC Group,Unable to find,N/A unable to find,,,,,,,,,
6720133,Specialty Rehabilitation Hospital of Coushatta,1110 Ringgold Avenue Suite B,Coushatta,71019-9073,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720176,Spine Hospital of Louisiana (formally the NeuroMedical Center Surgical Hospital),"10105 Park Rowe Circle, Suite 250",Baton Rouge,70810-1684,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720878,Springhill Medical Center,2001 Doctors Drive,Springhill,71075-4526,LA,Willis-Knighton Health System,Unable to find,2022,List of Places,n/a,n/a,"Springhill, Sarepta, Cullen","Wellness Community/Education, Specialty Physicians, Obesity, High Blood Pressure/Cholesterol, Diabetes ","Wellness / Education, Obesity,  Diabetes / Education / Prevention Cholesterol / Blood Pressure Screenings, Physicians",https://www.smccare.com/copy-of-careers,n/a ,n/a
6720688,St. Bernard Parish Hospital,8000 West Judge Perez Drive,Chalmette,70043-1668,LA,Ochsner Health System,Unable to find,N/A unable to find,,,,,,,,,
6720388,St. Catherine Memorial Hospital,14500 Hayne Boulevard,New Orleans,70128-1751,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720394,St. Charles Parish Hospital,1057 Paul Maillard Road,Luling,70070-4349,LA,Ochsner Health System,Unable to find,N/A unable to find,,,,,,,,,
6720506,St. Charles Surgical Hospital,1717 Saint Charles Avenue,New Orleans,70130-5223,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720460,St. Francis Medical Center,309 Jackson Street,Monroe,71201-7407,LA,"Franciscan Missionaries of Our Lady Health System, Inc.",Non-Profit,2021,Combination of counties and places,"Lincoln, Ouachita",N/A,"Monroe, Calhoun, Eros, Fairbanks, Sterlington, Swartz, West Monroe, Choudrant, Dubach, Grambling, Ruston, Simsboro","Chronic Disease Management, Access to Care, Obesity / Sedentary Lifestyles,Mental Health,Substance Abuse,  Heart Disease / Stroke, Care for the Elderly","CHRONIC DISEASE MANAGEMENT, ACCESS TO CARE, OBESITY / SEDENTARY LIFESTYLES",https://stfran.com/assets/documents/sfmc-2021-chna.pdf,https://stfran.com/assets/documents/sfmc-2021-chna.pdf,N/A
6720246,St. Helena Parish Hospital,16874 Highway 43,Greensburg,70441-4834,LA,,Non-Profit,N/A unable to find,,,,,,,,,
6720068,St. James Behavioral Health Hospital,3136 South Saint Landry Avenue,Gonzales,70737-5801,LA,,For-Profit,N/A unable to find,,,,,,,,,
6720385,St. James Parish Hospital,1645 Lutcher Avenue,Lutcher,70071-5150,LA,,Non-Profit,N/A unable to find,,,,,,,,,
6720106,St. Landry Extended Care Hospital,"539 East Prudhomme Street, 6th Floor",Opelousas,70570-6499,LA,LHC Group,Unable to find,N/A unable to find,,,,,,,,,
6720141,St. Martin Hospital,210 Champagne Boulevard,Breaux Bridge,70517-3700,LA,Lafayette General Health,Non-Profit,2022,List of Counties,"Acadia, Evangeline, Iberia, Jefferson Davis, Lafayette, St Landry, St Martin, St Mary, Vermilion ",N/A,N/A,"Access to primary care,  cancer, diabestes, heeath disparities, health education/ literarcy, heart disease, behavioral/ mental health, maternal and child health, Rural health, weight status, nutrition","Access to primary care,  cancer, diabestes, heeath disparities, health education/ literarcy, heart disease, behavioral/ mental health, maternal and child health, Rural health, weight status, nutrition",https://ochsnerlg.org/sites/default/files/Full%20CHNA%20Report%20-%20Released%201-3-2022_1.pdf,https://ochsnerlg.org/sites/default/files/OLG%20Implementation%20Plan%20-%20Final%20for%20Website%20Posting%20-%209-1-22_0.pdf,paul.molbert@ochsner.org
6720185,St. Tammany Parish Hospital,1202 South Tyler Street,Covington,70433-2330,LA,,Unable to find,2021,List of Counties,"St Tammany, Tangipahoa, Washington",N/A,N/A,"Access to primary care, Health education and literarcy, Behavioral health, Mental health, Chronic diseases, Physical activity, Alcohol and Drug use, Tobacco use","Access to primary care, Health education and literarcy, Behavioral health, Mental health, Chronic diseases, Physical activity, Alcohol and Drug use, Tobacco use",https://www.sttammany.health/upload/docs/AboutUs/2022/CHNA_Northshore_1-4-2022.pdf,https://www.sttammany.health/upload/docs/AboutUs/2022/CHNA_Northshore_1-4-2022.pdf,kmrabalais@stph.org
6720167,Sterling Surgical Hospital,989 Robert Boulevard,Slidell,70458-2009,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720112,Sterlington Rehabilitation Hospital,370 W Hickory Ave,Bastrop,71220-4442,LA,,Unable to find,N/A unable to find,,,,,,,,,
6720169,Surgical Specialty Center of Baton Rouge,8080 Bluebonnet Boulevard,Baton Rouge,70810-7827,LA,,Non-Profit,2021,List of Zip Codes,N/A,"70801, 70802, 70805, 70806, 70807, 70811,70812 ,70817, 70818, 70739",N/A,"ENT, General Surgery, General Pediatric Surgery, Hand, Orthopedics, Spine, Urology","ENT, General Surgery, General Pediatric Surgery, Hand, Orthopedics, Spine, Urology",https://www.brgeneral.org/documents/content/CHNA-2022-final-file-3-23-22-spread.pdf,https://www.brgeneral.org/documents/content/CHNA-2022-final-file-3-23-22-spread.pdf,N/A
6720480,Teche Regional Medical Center,1125 Marguerite Street,Morgan City,70380-1855,LA,LifePoint Health,Unable to find,N/A unable to find,,,,,,,,,
