ID,Healthcare_Name,Street_Address,City,Zipcode,State,Associated_Health_System,Non-Profit_Status,CHNA_Year,Service_Area_Type,Service_Area_Counties,Service_Area_Zip,Service_Area_Places,Health_Needs,Health_Priorities,CHNA_URL,Implementation_URL,Contact,,
6920725,Providence Seaside Hospital,725 South Wahanna Road,Seaside,97138-7735,OR,Providence St. Joseph Health,Unable to find,2020,Combination of zip codes and places,N/A," 97102, 97103, 97110, 97121, 97130, 97131, 97138, 97145, 97146, 97147","Arch Cape, Astoria,Cannon Beach,Hammond,Manzanita,Nehalem,Seaside,Tolovana Park, Warrenton,Wheeler"," Primary Care, Dental care, Culturally-Responsive Care, Mental Health Treatment Services, Substance Use Treatment, Adverse Experience and Trauma Prevention, Asthma, Diabetes, Hypertension, Obesity, Affordable housing, Healthy Food Access, Transportation, Services Coordination.","Social determinants of health & well-being, Chronic conditions, Behavioral health, well-being & substance use disorders, Access to care. ",https://www.oregon.gov/oha/HPA/ANALYTICS/HospitalDocuments/Providence%20Seaside%20CHNA.pdf,https://www.oregon.gov/oha/HPA/ANALYTICS/HospitalDocuments/Providence%20Seaside%20CHIP.pdf,Joseph.Ichter@providence.org,,
6920540,Providence St. Vincent Medical Center,9205 SW Barnes Road,Portland,97225-6661,OR,Providence St. Joseph Health,Unable to find,2020,List of Counties,"Clackamas, Multnomah, Washington",N/A,N/A,"Social determinants of health resulting from poverty and inequity, Chronic health conditions, Community mental health/well-being and substance use disorders, Access to health services","Social determinants of health and well-being-Affordable housing, Healthy food access, Living wage jobs, Transportations, Chronic conditions- Diabetes, Obesity, Community mental health/well-being and substance use disorders-Access to mental health services, Substance use treatments, Community resillience, Access to care-Primary care, Dental, Culturally- responsive care",https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/pdfs/stvincent2019chna.pdf,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/2020-22-chip---providence-st-vincent.pdf,Joseph.Ichter@providence.org,,
6920350,Providence Willamette Falls Medical Center,1500 Division Street,Oregon City,97045-1597,OR,Providence St. Joseph Health,Unable to find,2022,List of Counties,"Clackamas, Multnomah, Washington",N/A,N/A,"Mental Health and Substance Use Disorder, Health Related Social Needs, Economic Security, Access to care and services","Mental Health and Substance Use Disorder, Health Related Social Needs, Economic Security, Access to care and services",https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/pdfs/2022/2022-chna-providencewillamettefallsmedicalcenter.pdf?la=en&rev=33a133866ab04ee686e848c56010b8b8&hash=F7C4F193F07080DC63074172F27749D3,https://www.providence.org/-/media/project/psjh/providence/socal/files/about/community-benefit/reports/2023-2025_chip_willamettefallsmedicalcenter.pdf?la=en&rev=453db729668848a794492710c3ee9418&hash=9B73F388783AB91AD678E126A04B3FE9,Joseph.Ichter@providence.org,,
6920060,Saint Alphonsus Medical Center - Baker City,3325 Pocahontas Road,Baker City,97814-1464,OR,Trinity Health,Non-Profit,2023,Combination of counties and places,Baker ,N/A,"Baker City, Sumpter, Huntington","Safe, affordable housing and homelessness; Access to affordable healthcare; Care giver support","Healthcare access, education, transportation",https://www.saintalphonsus.org/assets/documents/chna/bakercity/2023-community-health-needs-assessment-for-saint-alphonsus-medical-center_baker-city.pdf,https://www.saintalphonsus.org/assets/documents/community-benefit/baker-22-chna-implementation-strategy.pdf,N/A,,
6920340,Saint Alphonsus Medical Center - Ontario,351 SW Ninth Street,Ontario,97914-2693,OR,Trinity Health,Non-Profit,2020,List of Counties,"Washington, Idaho, Malheur, Payette",N/A,N/A,"Affordable, safe housing and homelessness, Financial stability and cost of living, Mental health and wellbeing, Substance use, including tobacco and vape use, Childcare and education, Access to healthcare, including oral healthcare","Affordable, safe housing and homelessness, Substance use, including tobacco and vape use, Child care and education, Access to health care, including oral health care, Transportation",https://www.saintalphonsus.org/assets/documents/chna/ontario/chna-ontario-2020.pdf,https://www.saintalphonsus.org/assets/documents/chna/ontario/ontario-chna-signed-9.14.20.pdf,N/A,,
6920130,Salem Health West Valley,525 SE Washington Street,Dallas,97338-2834,OR,Salem Health,Public,2021,Combination of counties and places,"Marion, Polk ",N/A," Keizer, Salem, Silverton, Stayton, Woodburn, Dallas, Falls City, Independence, Monmouth, West Salem, Willamina","Access to Health Care, Behavioral Health Support,  Economic Stability, Education, Food environment/Food Insecurity, Housing, Substance Use, Transportation","Behavioral Health Support, Housing, Substance Use",https://www.co.marion.or.us/HLT/communityassessments/Documents/Marion_Polk_CHA_Update_2021_Final_1.pdf,https://www.salemhealth.org/docs/default-source/community/salem-heatlh-community-benefit-implementation-plan-2018-2020.pdf?sfvrsn=6b6ebd9e_6,HealthData@co.marion.or.us,,
6920708,Salem Hospital,890 Oak Street SE,Salem,97301-3959,OR,Salem Health,Public,2021,Combination of counties and places,"Marion, Polk ",N/A," Keizer, Salem, Silverton, Stayton, Woodburn, Dallas, Falls City, Independence, Monmouth, West Salem, Willamina","Access to Health Care, Behavioral Health Support,  Economic Stability, Education, Food environment/Food Insecurity, Housing, Substance Use, Transportation","Behavioral Health Support, Housing, Substance Use",https://www.co.marion.or.us/HLT/communityassessments/Documents/Marion_Polk_CHA_Update_2021_Final_1.pdf,https://www.salemhealth.org/docs/default-source/community/salem-heatlh-community-benefit-implementation-plan-2018-2020.pdf?sfvrsn=6b6ebd9e_6,HealthData@co.marion.or.us,,
6920010,Samaritan Albany General Hospital,"1046 Sixth Avenue, SW",Albany,97321-1999,OR,Samaritan Health Services,Public,2020,Combination of counties and places,"Linn, Benton, Marion, Lincoln",N/A,"Albany, Harrisburg, Tangent, Millersburg, Halsey, Jefferson, Shedd","Mental health/behavioral health, Substance use prevention and treatment, Housing/homelessness, Access to care (medical and dental), Poverty, Food insecurity, Chronic disease/obesity, Child abuse/neglect, Transportation, Diversity, equity & inclusion","Mental health/behavioral health, Substance use prevention and treatment, Housing/homelessness, Access to care (medical and dental), Poverty, Food insecurity, Chronic disease/obesity, Child abuse/neglect, Transportation, Diversity, equity & inclusion",https://www.samhealth.org/-/media/SHS/Documents/English/308-Community-Benefit/Community-Health-Needs-Assessments/2019/SAGH%20Community%20Health%20Needs%20Assessment-308.pdf?la=en&hash=F05A7F7D44B351D75A0F0838E9D2CCFE2583DE71,https://www.samhealth.org/-/media/SHS/Documents/English/308-Community-Benefit/Community-Benefit-Plans/2020/2020%20SAGH%20Community%20Benefit%20Plan%20308.pdf?la=en&hash=98B2D8AF25F813C742F60B692341BA068B4E7F17,N/A,,
6920241,Samaritan Lebanon Community Hospital,525 North Santiam Highway,Lebanon,97355-4363,OR,Samaritan Health Services,Non-Profit,2023,Combination of counties and places,Linn,N/A,"Lebanon, Brownsville, Sweet Home, Scio","Mental health/behavioral health, Substance use prevention and treatment, Housing/homelessness, Access to care (medical and dental), Poverty, Food insecurity, Chronic disease/obesity, Child abuse/neglect, Transportation, Diversity, equity and inclusion","Mental health/behavioral health, Substance use prevention and treatment, Housing/homelessness, Access to care (medical and dental), Poverty, Food insecurity, Chronic disease/obesity, Child abuse/neglect, Transportation, Diversity, equity and inclusion",https://www.samhealth.org/-/media/SHS/Documents/English/308-Community-Benefit/Community-Health-Needs-Assessments/2023/2023-slch-chna-c.pdf?la=en&hash=6AF028C460A9E5E332B86A9620D8EECD82A49137,N/A,N/A,,
6920243,Samaritan North Lincoln Hospital,3043 NE 28th Street,Lincoln City,97367-4518,OR,Samaritan Health Services,Non-Profit,2023,Combination of counties and places,Lincoln,n/a,"Lincoln, Newport ","greater access, healthy families, healthy communities.","Access to health care.
 Suicide prevention.
 Substance use disorder.
 Anxiety and depression.
 Food insecurity.
 Child care.
 Child abuse/neglect.
 Domestic violence.
 Housing costs and houselessness.
 Poverty.
 Culturally/ linguistically 
appropriate services",https://www.samhealth.org/-/media/SHS/Documents/English/308-Community-Benefit/Community-Health-Needs-Assessments/2023/2023-snlh-chna-c.pdf?la=en&hash=F8F2E465B60F6CC54CA9BE4A6D12292ABDDFBC14,N/A,N/A,,
6920325,Samaritan Pacific Communities Hospital,930 SW Abbey Street,Newport,97365-4820,OR,Samaritan Health Services,Non-Profit,2023,Combination of counties and places,Lincoln,N/A," Depoe Bay, Newport, Waldport, Siletz","greater access, healthy families, healthy communities.","Access to mental and behavioral  ,Access to health care.
Suicide prevention.
Substance use disorder.
Anxiety and depression.
Food insecurity.
Child care.
Child abuse/neglect.
Domestic violence.
Housing costs and houselessness.
Poverty.
Culturally/ linguistically 
appropriate serviceshealth care. 
Access to safe / affordable 
housing and shelter.
Transportation.
 Access to healthy food.
 Economy, jobs , income",https://www.samhealth.org/-/media/SHS/Documents/English/308-Community-Benefit/Community-Health-Needs-Assessments/2023/2023-spch-chna-c.pdf?la=en&hash=B682C0B6B2F95EF6D2A13DD2B2D4D0D70026D1AA,N/A,N/A,,
6920743,Santiam Hospital,1401 North 10th Avenue,Stayton,97383-1399,OR,Santiam Hospital &Clinics Foundation,Non-Profit,2022,List of Counties,"Marion, Polk",N/A,N/A,"Access to health care, behavioral health support, economic stability, education, food environment/food insecurity, housing, substance use, transportation","Substance Use, Behavioral Health Supports, Housing",https://www.co.marion.or.us/HLT/communityassessments/Documents/Marion_Polk_CHA_Update_2022_Final%20%281%29.pdf,https://www.co.marion.or.us/HLT/chip/Documents/Marion-Polk%20CHIP%202021-2025%20Final-Compressed.pdf,HealthData@co.marion.or.us,,
6920560,Shriners Hospitals for Children-Portland,3101 SW Sam Jackson Park Road,Portland,97239-3009,OR,Shriners Hospitals for Children,Non-Profit,2022,List of Counties,"Multnomah, Washington, Clackamas",N/A,N/A,"Mental Health/Counseling, Nutrition, Dental",Mental health/counseling,https://shrinersdigital.merlinone.net/soda/GetObject?ikey=B5AC59B5EE2E627809051634224869F7FD9EDD9AF68D54F72B391A0D79A47B8D&user=KPreston&mode=inline&note=MX+drag+and+drop&target=SHC-Portland_CHNA_2021.PDF,https://shrinersdigital.merlinone.net/soda/GetObject?ikey=B5AC59B5EE2E627809051634224869F7FD9EDD9AF68D54F72B391A0D79A47B8D&user=KPreston&mode=inline&note=MX+drag+and+drop&target=SHC-Portland_CHNA_2021.PDF,POR-PatientRelations@shrinenet.org,,
6920207,Sky Lakes Medical Center,2865 Daggett Avenue,Klamath Falls,97601-1106,OR,Sky Lakes Medical Center Foundation,Non-Profit,2021,"Combination of counties, zip codes, and places",Klamath,"97621, 97622, 97623, 97731, 97624, 97604, 97733, 97625, 97626, 97737, 97627, 97601, 97603, 97632, 97633, 97634, 97639","Beatty, Bly, Bonanza, Chemut, Chiloquin, Crater Lake, Crescent, Dairy, Fort Klamath, Gilchrist, Keno, Klamath Falls, Malin, Merrill, Midland, Sprague River","Behavioral Health, Institutional bias, Adversity,trauma and toxic stress, Economic drivers of health, Access to equitable preventative health care",N/A,https://res.cloudinary.com/dpmykpsih/image/upload/sky-lakes-site-277/media/2a7239fbf7ed4acd9ce505eafa0a8432/klamath-county_community-health-assessment_final_2021.pdf,https://res.cloudinary.com/dpmykpsih/image/upload/sky-lakes-site-277/media/2a7239fbf7ed4acd9ce505eafa0a8432/klamath-county_community-health-assessment_final_2021.pdf,info@healthyklamath.org,,
6920065,Southern Coos Hospital and Health Center,900 11th Street SE,Bandon,97411-9114,OR,,Non-Profit,2023,"Combination of counties, zip codes, and places","Coos, Curry","97411, 97449, 97459, 97420, 97423, 97414, 97450, 97465, 97406","Bandon, Lakeside, North Bend, Coos Bay, Coquille, Broadbent, Langlois, Port Orford, Agness","Expanding Access to Health Care, Assess Potential Specialties to Improve Local Access, Specialties, Chronic Care Management, School Nurse Replacement, Concierge Service, Increase Community Awareness About SCHHC Services, Staff Education","Expanded access to care, Access to specialties, Improve service areas to the patients, Increase community awareness, Staff education",https://southerncoos.org/wp-content/uploads/2023/06/Southern-Coos-Hosptial-CHNA-2024-FINAL.pdf,https://southerncoos.org/wp-content/uploads/2023/06/Southern-Coos-Hosptial-CHNA-2024-FINAL.pdf,N/A,,
6920070,St. Charles Bend,2500 NE Neff Road,Bend,97701-6015,OR,"St. Charles Health System, Inc.",Non-Profit,2023,Combination of counties and places,Deschutes,N/A,"Bend, La Pine, Redmond, Sisters, Sunriver, Terrebonne, Tumalo","Stable Housing, Behaviral Health, Address Poverty and Enhance Self-Sufficency, Upstream Prevention, Promote Enhanced Physical Health Across Communities","Stable Housing, Behaviral Health, Address Poverty and Enhance Self-Sufficency, Upstream Prevention, Promote Enhanced Physical Health Across Communities",https://www.stcharleshealthcare.org/sites/default/files/2020-01/20202022_SC%20BendCHNA.pdf,N/A,communitybenefit@stcharleshealthcare.org <communitybenefit@stcharleshealthcare.org>;,,
6920242,St. Charles Madras,470 NE 'A' Street,Madras,97741-1844,OR,"St. Charles Health System, Inc.",Unable to find,2022,Combination of counties and places,Jefferson,N/A," Ashwood, Camp Sherman, Culver, Madras, Metolius, Warm Springs",Alcohol misuse prevention,"Stable Housing & Supports-Housing, Housing Supports for High Utilizers,Homelessness. Address Poverty & Enhance Self Sufficiency- Living Wage Jobs,Homelessness,Poverty. Cost of healthy foods/food insecurity-High school graduation. Upstream Prevention: Promotion of Individual Well-Being-Early Childhood Education & Development, Childcare, Immunizations, Adverse Childhood Experiences, Substance & Alcohol Misuse Prevention & Treatment- Alcohol,Tobacco,Other Drugs,Marijuana. Behavioral Health: Increase Access and Coordination-Mental Health, Behavioral Health,Suicide,Emotional Health. Promote Enhanced Physical Health Across Communities- Cardiovascular disease (CVD), Diabetes, Obesity,Preventable Diseases",https://www.stcharleshealthcare.org/sites/default/files/2019-10/20202022_SC%20MadrasCHNAv2.pdf,https://www.stcharleshealthcare.org/sites/default/files/Documents/CHNA/2020-2022_SCM-RHIS.pdf,N/A,,
6920610,St. Charles Prineville,384 SE Combs Flat Road,Prineville,97754-1206,OR,"St. Charles Health System, Inc.",Unable to find,2022,Combination of counties and places,Crook,N/A," Mitchell, Paulina, Post, Prineville","Alcohol misuse prevention, Affordable Housing","Stable Housing & Supports-Housing, Housing Supports for High Utilizers,Homelessness. Address Poverty & Enhance Self Sufficiency- Living Wage Jobs,Homelessness,Poverty. Cost of healthy foods/food insecurity-High school graduation. Upstream Prevention: Promotion of Individual Well-Being-Early Childhood Education & Development, Childcare, Immunizations, Adverse Childhood Experiences, Substance & Alcohol Misuse Prevention & Treatment- Alcohol,Tobacco,Other Drugs,Marijuana. Behavioral Health: Increase Access and Coordination-Mental Health, Behavioral Health,Suicide,Emotional Health. Promote Enhanced Physical Health Across Communities- Cardiovascular disease (CVD), Diabetes, Obesity,Preventable Diseases",https://www.stcharleshealthcare.org/sites/default/files/2020-01/20202022_SC%20PrinevilleCHNA.pdf,https://www.stcharleshealthcare.org/sites/default/files/Documents/CHNA/2020-2022_SCP-RHIS.pdf,N/A,,
6920612,St. Charles Redmond,1253 NW Canal Boulevard,Redmond,97756-1395,OR,"St. Charles Health System, Inc.",Non-Profit,2023,Combination of counties and places,Deschutes,N/A,Redmond,"Mental and physical health programs, public health, child and family services, maternal health services","Stable Housing & Supports, Adress Poverty & Enhance Self Sufficiency, Substance & Alcohol Misuse Prevention & Treatment, Upstream Prevention: Promotion of Individual Well-Being, Behavioral Health: Increase Access and Coordination, Promote Enhanced Physical Health Across Communities",https://www.stcharleshealthcare.org/sites/default/files/Documents/CHNA/2023/DeschutesCounty%20CHNA_FinalVersion_9_22.pdf,https://www.stcharleshealthcare.org/sites/default/files/Documents/CHNA/2020-2022_SCR-RHIS.pdf,N/A,,
6920004,Tuality Healthcare,335 SE Eighth Avenue,Hillsboro,97123-4246,OR,,Unable to find,2022,List of Counties,"Washington, Multnomah, Clackamas",N/A,N/A,"Safe and affordable housing, Physical safety in the community, Cultural displacement due to gentrification, Access to Culturally and Linguistically Responsive Health Care, Essential Community Services, Resources & Support for Family and Community Ways","A Neighborhood for All,Essential Community Services and Resources,Access to Culturally and Linguistically Responsive Health Care,Support for Family and Community Ways",http://tuality.org/wp-content/uploads/2022-HCWC-JOINT-CHNA-Approved-by-Board-6-23-2022.pdf,http://tuality.org/wp-content/uploads/2022-2024-CHIP-Report.pdf,N/A,,
6920590,VA Portland Healthcare System,3710 SW U S Veterans Hospital Road,Portland,97239-2964,OR,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,,,
6920630,Veterans Affairs Roseburg Healthcare System,913 NW Garden Valley Boulevard,Roseburg,97471-6513,OR,Department of Veterans Affairs,Public,N/A unable to find,,,,,,,,,,,
6920007,Vibra Specialty Hospital of Portland,10300 NE Hancock Street,Portland,97220-3831,OR,Vibra Healthcare,Unable to find,N/A unable to find,,,,,,,,,,,
6920140,Wallowa Memorial Hospital,601 Medical Parkway,Enterprise,97828-5124,OR,,Unable to find,2022,List of Counties,Wallowa,N/A,N/A,"Access to healthcare,cancer,diabetes,heart disease/stroke,injury/violence,mental health, nutrition,physical activity/weight, oreal health,potentially disabling conditions,social determinants of health, respiratory disease,substance abuse, tobacco use","Mental Health,COVID-19 / Respiratory Disease, Substance Abuse Nutrition, Physical Activity/Weight, Tobacco Use, Potentially Disabling Conditions, Oral Health, Diabetes, Heart Disease & Stroke, Cancer, Injury & Violence, Access to Health Care Services",https://www.wchcd.org/wp-content/uploads/2022/05/2022-PRC-CHNA-Report-Wallowa-County-OR.pdf,N/A,N/A,,
6920270,Willamette Valley Medical Center,2700 SE Stratus Avenue,McMinnville,97128-6255,OR,LifePoint Health,For-Profit,N/A unable to find,,,,,,,,,,,
